participant,slide,order,grade,probCC,probHCC,diag,gt,name,type,mode,accuracy,errortype,errormodel
P9Test2_02032019,slide6.4,0,2,0.2634029984,0.7365970016,0,0,Trainee 2,3,0,1,0,1
P5Test1_02012019,slide7.10,1,3,0.2634644508,0.7365355492,0,0,Trainee 1,3,0,1,0,1
P5Test1_02012019,slide7.10,1,3,0.2634644508,0.7365355492,1,0,Trainee 1,3,1,0,2,1
P11Test1_02072019,slide5.2,1,2,0.2653474808,0.7346525192,0,0,None-GI Specialist 5,4,1,1,0,1
P11Test1_02072019,slide5.2,1,2,0.2653474808,0.7346525192,0,0,None-GI Specialist 5,4,0,1,0,1
P1Test2_03082019,slide4.6,0,2,0.2653932571,0.7346067429,1,1,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide4.6,0,2,0.2653932571,0.7346067429,0,1,None-GI Specialist 2,2,0,0,1,0
P1Test1_11302019,slide3.7,1,3,0.2708578706,0.7291421294,0,0,None-GI Specialist 2,2,1,1,0,1
P1Test1_11302019,slide3.7,1,3,0.2708578706,0.7291421294,0,0,None-GI Specialist 2,2,0,1,0,1
P4Test2_11312019,slide2.1,0,3,0.2712341547,0.7287658453,1,1,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide2.1,0,3,0.2712341547,0.7287658453,1,1,GI Specialist 3,1,0,1,0,0
P10Test2_02032019,slide8.4,0,2,0.2719081044,0.7280918956,1,1,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide8.4,0,2,0.2719081044,0.7280918956,1,1,None-GI Specialist 1,2,0,1,0,0
P8Test2_02022019,slide4.3,0,2,0.2739728093,0.7260271907,1,1,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide4.3,0,2,0.2739728093,0.7260271907,1,1,GI Specialist 1,1,0,1,0,0
P11Test1_02072019,slide1.3,1,2,0.2744663358,0.7255336642,0,0,None-GI Specialist 5,4,0,1,0,1
P11Test1_02072019,slide1.3,1,2,0.2744663358,0.7255336642,1,0,None-GI Specialist 5,4,1,0,2,1
P9Test1_02242019,slide1.8,1,2,0.2751774192,0.7248225808,1,1,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide1.8,1,2,0.2751774192,0.7248225808,1,1,Trainee 2,3,0,1,0,0
P4Test2_11312019,slide4.6,0,2,0.2761501074,0.7238498926,1,1,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide4.6,0,2,0.2761501074,0.7238498926,1,1,GI Specialist 3,1,0,1,0,0
P6Test1_02012019,slide5.6,1,2,0.2761864066,0.7238135934,1,1,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide5.6,1,2,0.2761864066,0.7238135934,1,1,None-GI Specialist 4,2,0,1,0,0
P9Test2_02032019,slide4.3,0,2,0.2788506746,0.7211493254,1,1,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide4.3,0,2,0.2788506746,0.7211493254,1,1,Trainee 2,3,0,1,0,0
P9Test2_02032019,slide8.4,0,2,0.2800534964,0.7199465036,1,1,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide8.4,0,2,0.2800534964,0.7199465036,1,1,Trainee 2,3,0,1,0,0
P1Test2_03082019,slide8.4,0,2,0.2806408405,0.7193591595,1,1,None-GI Specialist 2,2,1,1,0,0
P1Test2_03082019,slide8.4,0,2,0.2806408405,0.7193591595,1,1,None-GI Specialist 2,2,0,1,0,0
P8Test2_02022019,slide8.5,0,2,0.2879739404,0.7120260596,1,1,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide8.5,0,2,0.2879739404,0.7120260596,1,1,GI Specialist 1,1,0,1,0,0
P11Test1_02072019,slide7.9,1,2,0.2890998125,0.7109001875,0,0,None-GI Specialist 5,4,0,1,0,1
P11Test1_02072019,slide7.9,1,2,0.2890998125,0.7109001875,1,0,None-GI Specialist 5,4,1,0,2,1
P7Test1_02022019,slide7.4,1,2,0.2918683887,0.7081316113,1,1,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide7.4,1,2,0.2918683887,0.7081316113,1,1,GI Specialist 2,1,0,1,0,0
P3Test2_11312019,slide6.10,0,1,0.2924104631,0.7075895667,1,1,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide6.10,0,1,0.2924104631,0.7075895667,1,1,None-GI Specialist 3,4,0,1,0,0
P10Test2_02032019,slide2.1,0,3,0.2964071631,0.7035928369,1,1,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide2.1,0,3,0.2964071631,0.7035928369,1,1,None-GI Specialist 1,2,0,1,0,0
P2Test2_02182019,slide6.10,0,1,0.3072838783,0.6927161217,1,1,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide6.10,0,1,0.3072838783,0.6927161217,0,1,Trainee 3,3,0,0,1,0
P2Test1_11302019,slide1.5,1,2,0.308760047,0.691239953,1,1,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide1.5,1,2,0.308760047,0.691239953,0,1,Trainee 3,3,0,0,1,0
P2Test1_11302019,slide7.9,1,2,0.3096460998,0.69035393,0,0,Trainee 3,3,1,1,0,1
P2Test1_11302019,slide7.9,1,2,0.3096460998,0.69035393,0,0,Trainee 3,3,0,1,0,1
P7Test1_02022019,slide5.5,1,2,0.3130282164,0.6869717836,1,1,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide5.5,1,2,0.3130282164,0.6869717836,1,1,GI Specialist 2,1,0,1,0,0
P9Test1_02242019,slide1.4,1,1,0.3141537309,0.6858462691,1,1,Trainee 2,3,1,1,0,0
P9Test1_02242019,slide1.4,1,1,0.3141537309,0.6858462691,1,1,Trainee 2,3,0,1,0,0
P10Test1_02152019,slide5.7,1,2,0.3168734908,0.6831265092,1,0,None-GI Specialist 1,2,1,0,2,1
P10Test1_02152019,slide5.7,1,2,0.3168734908,0.6831265092,1,0,None-GI Specialist 1,2,0,0,2,1
P8Test1_02282019,slide3.6,1,2,0.3184121251,0.6815878749,1,1,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide3.6,1,2,0.3184121251,0.6815878749,1,1,GI Specialist 1,1,0,1,0,0
P6Test1_02012019,slide1.8,1,2,0.3205775619,0.6794224381,1,1,None-GI Specialist 4,2,0,1,0,0
P6Test1_02012019,slide1.8,1,2,0.3205775619,0.6794224381,0,1,None-GI Specialist 4,2,1,0,1,0
P5Test1_02012019,slide3.5,1,3,0.3241614103,0.6758385897,1,1,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide3.5,1,3,0.3241614103,0.6758385897,1,1,Trainee 1,3,0,1,0,0
P3Test1_02212019,slide3.7,1,3,0.3262422979,0.6737577319,0,0,None-GI Specialist 3,4,0,1,0,1
P3Test1_02212019,slide3.7,1,3,0.3262422979,0.6737577319,1,0,None-GI Specialist 3,4,1,0,2,1
P7Test1_02022019,slide5.2,1,2,0.3270367384,0.6729632616,0,0,GI Specialist 2,1,1,1,0,1
P7Test1_02022019,slide5.2,1,2,0.3270367384,0.6729632616,0,0,GI Specialist 2,1,0,1,0,1
P11Test1_02072019,slide5.8,1,2,0.3312779665,0.6687220335,1,1,None-GI Specialist 5,4,1,1,0,0
P11Test1_02072019,slide5.8,1,2,0.3312779665,0.6687220335,1,1,None-GI Specialist 5,4,0,1,0,0
P2Test1_11302019,slide3.5,1,3,0.3341371417,0.6658628583,1,1,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide3.5,1,3,0.3341371417,0.6658628583,1,1,Trainee 3,3,0,1,0,0
P9Test1_02242019,slide7.9,1,2,0.3345330358,0.6654669642,1,0,Trainee 2,3,1,0,2,1
P9Test1_02242019,slide7.9,1,2,0.3345330358,0.6654669642,1,0,Trainee 2,3,0,0,2,1
P2Test2_02182019,slide4.1,0,2,0.3357143402,0.6642856598,1,1,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide4.1,0,2,0.3357143402,0.6642856598,1,1,Trainee 3,3,0,1,0,0
P9Test1_02242019,slide7.10,1,3,0.3363958001,0.6636041999,0,0,Trainee 2,3,1,1,0,1
P9Test1_02242019,slide7.10,1,3,0.3363958001,0.6636041999,0,0,Trainee 2,3,0,1,0,1
P4Test2_11312019,slide4.1,0,2,0.3402985334,0.6597014666,1,1,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide4.1,0,2,0.3402985334,0.6597014666,1,1,GI Specialist 3,1,0,1,0,0
P7Test2_02252019,slide4.6,0,2,0.3429400921,0.6570599079,1,1,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide4.6,0,2,0.3429400921,0.6570599079,1,1,GI Specialist 2,1,0,1,0,0
P9Test2_02032019,slide6.5,0,2,0.3432526588,0.6567473412,0,0,Trainee 2,3,1,1,0,1
P9Test2_02032019,slide6.5,0,2,0.3432526588,0.6567473412,0,0,Trainee 2,3,0,1,0,1
P4Test2_11312019,slide6.10,0,1,0.344432652,0.655567348,1,1,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide6.10,0,1,0.344432652,0.655567348,1,1,GI Specialist 3,1,0,1,0,0
P7Test1_02022019,slide7.7,1,3,0.3479566574,0.6520433426,1,1,GI Specialist 2,1,1,1,0,0
P7Test1_02022019,slide7.7,1,3,0.3479566574,0.6520433426,1,1,GI Specialist 2,1,0,1,0,0
P5Test2_02212019,slide8.9,0,2,0.3516331315,0.6483668685,1,1,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide8.9,0,2,0.3516331315,0.6483668685,1,1,Trainee 1,3,0,1,0,0
P8Test2_02022019,slide2.8,0,2,0.3517086804,0.6482912898,1,1,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide2.8,0,2,0.3517086804,0.6482912898,0,1,GI Specialist 1,1,0,0,1,0
P6Test2_02262019,slide8.4,0,2,0.3539206982,0.6460793018,1,1,None-GI Specialist 4,2,1,1,0,0
P6Test2_02262019,slide8.4,0,2,0.3539206982,0.6460793018,1,1,None-GI Specialist 4,2,0,1,0,0
P2Test1_11302019,slide7.6,1,2,0.3574772477,0.6425227523,1,0,Trainee 3,3,1,0,2,1
P2Test1_11302019,slide7.6,1,2,0.3574772477,0.6425227523,1,0,Trainee 3,3,0,0,2,1
P2Test2_02182019,slide6.5,0,2,0.3615188301,0.6384811997,0,0,Trainee 3,3,0,1,0,1
P2Test2_02182019,slide6.5,0,2,0.3615188301,0.6384811997,1,0,Trainee 3,3,1,0,2,1
P11Test2_02202019,slide8.6,0,2,0.3646438718,0.6353561282,1,1,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide8.6,0,2,0.3646438718,0.6353561282,1,1,None-GI Specialist 5,4,0,1,0,0
P11Test2_02202019,slide4.1,0,2,0.3693456054,0.6306543946,1,1,None-GI Specialist 5,4,0,1,0,0
P11Test2_02202019,slide4.1,0,2,0.3693456054,0.6306543946,0,1,None-GI Specialist 5,4,1,0,1,0
P6Test1_02012019,slide7.4,1,2,0.3704512119,0.6295487881,0,1,None-GI Specialist 4,2,1,0,1,0
P6Test1_02012019,slide7.4,1,2,0.3704512119,0.6295487881,0,1,None-GI Specialist 4,2,0,0,1,0
P6Test1_02012019,slide5.10,1,2,0.3705085516,0.6294914484,0,0,None-GI Specialist 4,2,1,1,0,1
P6Test1_02012019,slide5.10,1,2,0.3705085516,0.6294914484,0,0,None-GI Specialist 4,2,0,1,0,1
P6Test1_02012019,slide7.5,1,2,0.3709302545,0.6290697455,1,1,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide7.5,1,2,0.3709302545,0.6290697455,1,1,None-GI Specialist 4,2,0,1,0,0
P4Test2_11312019,slide6.1,0,2,0.3717736006,0.6282263994,1,1,GI Specialist 3,1,1,1,0,0
P4Test2_11312019,slide6.1,0,2,0.3717736006,0.6282263994,1,1,GI Specialist 3,1,0,1,0,0
P2Test1_11302019,slide3.1,1,3,0.3732212484,0.6267787814,0,0,Trainee 3,3,0,1,0,1
P2Test1_11302019,slide3.1,1,3,0.3732212484,0.6267787814,1,0,Trainee 3,3,1,0,2,1
P2Test1_11302019,slide1.9,1,2,0.3766931593,0.6233068705,1,1,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide1.9,1,2,0.3766931593,0.6233068705,0,1,Trainee 3,3,0,0,1,0
P6Test1_02012019,slide3.1,1,3,0.3885699213,0.6114301085,1,0,None-GI Specialist 4,2,1,0,2,1
P6Test1_02012019,slide3.1,1,3,0.3885699213,0.6114301085,1,0,None-GI Specialist 4,2,0,0,2,1
P8Test2_02022019,slide6.10,0,1,0.3898847699,0.6101152301,1,1,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide6.10,0,1,0.3898847699,0.6101152301,1,1,GI Specialist 1,1,0,1,0,0
P6Test1_02012019,slide7.8,1,2,0.392641753,0.6073582768,0,0,None-GI Specialist 4,2,1,1,0,1
P6Test1_02012019,slide7.8,1,2,0.392641753,0.6073582768,0,0,None-GI Specialist 4,2,0,1,0,1
P3Test2_11312019,slide6.8,0,2,0.4069704711,0.5930294991,0,0,None-GI Specialist 3,4,1,1,0,1
P3Test2_11312019,slide6.8,0,2,0.4069704711,0.5930294991,0,0,None-GI Specialist 3,4,0,1,0,1
P8Test1_02282019,slide7.10,1,3,0.4080041349,0.5919958353,0,0,GI Specialist 1,1,1,1,0,1
P8Test1_02282019,slide7.10,1,3,0.4080041349,0.5919958353,0,0,GI Specialist 1,1,0,1,0,1
P2Test1_11302019,slide5.2,1,2,0.4104630947,0.5895369053,0,0,Trainee 3,3,0,1,0,1
P2Test1_11302019,slide5.2,1,2,0.4104630947,0.5895369053,1,0,Trainee 3,3,1,0,2,1
P3Test1_02212019,slide3.2,1,2,0.4109403491,0.5890596509,0,0,None-GI Specialist 3,4,1,1,0,1
P3Test1_02212019,slide3.2,1,2,0.4109403491,0.5890596509,0,0,None-GI Specialist 3,4,0,1,0,1
P2Test2_02182019,slide2.7,0,2,0.41515854,0.5848414898,1,1,Trainee 3,3,1,1,0,0
P2Test2_02182019,slide2.7,0,2,0.41515854,0.5848414898,1,1,Trainee 3,3,0,1,0,0
P1Test1_11302019,slide7.4,1,2,0.4156534672,0.5843465328,1,1,None-GI Specialist 2,2,1,1,0,0
P1Test1_11302019,slide7.4,1,2,0.4156534672,0.5843465328,1,1,None-GI Specialist 2,2,0,1,0,0
P6Test1_02012019,slide7.10,1,3,0.4157917798,0.5842081904,0,0,None-GI Specialist 4,2,1,1,0,1
P6Test1_02012019,slide7.10,1,3,0.4157917798,0.5842081904,0,0,None-GI Specialist 4,2,0,1,0,1
P2Test2_02182019,slide8.7,0,3,0.4168752432,0.5831247568,1,0,Trainee 3,3,1,0,2,1
P2Test2_02182019,slide8.7,0,3,0.4168752432,0.5831247568,1,0,Trainee 3,3,0,0,2,1
P6Test1_02012019,slide5.8,1,2,0.4181205928,0.581879437,1,1,None-GI Specialist 4,2,0,1,0,0
P6Test1_02012019,slide5.8,1,2,0.4181205928,0.581879437,0,1,None-GI Specialist 4,2,1,0,1,0
P10Test2_02032019,slide2.8,0,2,0.4204556942,0.5795443058,1,1,None-GI Specialist 1,2,1,1,0,0
P10Test2_02032019,slide2.8,0,2,0.4204556942,0.5795443058,1,1,None-GI Specialist 1,2,0,1,0,0
P11Test2_02202019,slide2.7,0,2,0.4243627191,0.5756372809,1,1,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide2.7,0,2,0.4243627191,0.5756372809,1,1,None-GI Specialist 5,4,0,1,0,0
P1Test2_03082019,slide6.5,0,2,0.4247452915,0.5752546787,1,0,None-GI Specialist 2,2,1,0,2,1
P1Test2_03082019,slide6.5,0,2,0.4247452915,0.5752546787,1,0,None-GI Specialist 2,2,0,0,2,1
P3Test1_02212019,slide1.7,1,2,0.4323581755,0.5676417947,1,1,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide1.7,1,2,0.4323581755,0.5676417947,1,1,None-GI Specialist 3,4,0,1,0,0
P8Test2_02022019,slide6.4,0,2,0.4335658252,0.5664342046,0,0,GI Specialist 1,1,1,1,0,1
P8Test2_02022019,slide6.4,0,2,0.4335658252,0.5664342046,0,0,GI Specialist 1,1,0,1,0,1
P5Test1_02012019,slide3.7,1,3,0.4383100271,0.5616899729,0,0,Trainee 1,3,1,1,0,1
P5Test1_02012019,slide3.7,1,3,0.4383100271,0.5616899729,0,0,Trainee 1,3,0,1,0,1
P5Test2_02212019,slide2.7,0,2,0.44216308,0.5578368902,1,1,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide2.7,0,2,0.44216308,0.5578368902,0,1,Trainee 1,3,0,0,1,0
P6Test1_02012019,slide3.10,1,2,0.444553405,0.5554465652,0,0,None-GI Specialist 4,2,1,1,0,1
P6Test1_02012019,slide3.10,1,2,0.444553405,0.5554465652,0,0,None-GI Specialist 4,2,0,1,0,1
P5Test2_02212019,slide4.4,0,2,0.450268656,0.5497313738,0,0,Trainee 1,3,1,1,0,1
P5Test2_02212019,slide4.4,0,2,0.450268656,0.5497313738,0,0,Trainee 1,3,0,1,0,1
P1Test1_11302019,slide5.8,1,2,0.451528579,0.5484714508,1,1,None-GI Specialist 2,2,1,1,0,0
P1Test1_11302019,slide5.8,1,2,0.451528579,0.5484714508,1,1,None-GI Specialist 2,2,0,1,0,0
P7Test2_02252019,slide8.6,0,2,0.4541984797,0.5458015203,1,1,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide8.6,0,2,0.4541984797,0.5458015203,1,1,GI Specialist 2,1,0,1,0,0
P8Test2_02022019,slide6.1,0,2,0.4585819244,0.5414180756,1,1,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide6.1,0,2,0.4585819244,0.5414180756,1,1,GI Specialist 1,1,0,1,0,0
P5Test2_02212019,slide6.7,0,2,0.4610099792,0.5389900208,0,0,Trainee 1,3,1,1,0,1
P5Test2_02212019,slide6.7,0,2,0.4610099792,0.5389900208,0,0,Trainee 1,3,0,1,0,1
P5Test1_02012019,slide3.9,1,2,0.4619871378,0.5380128622,0,0,Trainee 1,3,1,1,0,1
P5Test1_02012019,slide3.9,1,2,0.4619871378,0.5380128622,0,0,Trainee 1,3,0,1,0,1
P3Test1_02212019,slide3.3,1,2,0.4637299776,0.5362700224,0,0,None-GI Specialist 3,4,1,1,0,1
P3Test1_02212019,slide3.3,1,2,0.4637299776,0.5362700224,0,0,None-GI Specialist 3,4,0,1,0,1
P3Test1_02212019,slide1.4,1,1,0.4681272507,0.5318727493,1,1,None-GI Specialist 3,4,1,1,0,0
P3Test1_02212019,slide1.4,1,1,0.4681272507,0.5318727493,1,1,None-GI Specialist 3,4,0,1,0,0
P8Test2_02022019,slide2.7,0,2,0.4689075649,0.5310924053,1,1,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide2.7,0,2,0.4689075649,0.5310924053,1,1,GI Specialist 1,1,0,1,0,0
P8Test2_02022019,slide4.6,0,2,0.4717901647,0.5282098651,1,1,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide4.6,0,2,0.4717901647,0.5282098651,1,1,GI Specialist 1,1,0,1,0,0
P5Test2_02212019,slide6.10,0,1,0.4820592105,0.5179407597,1,1,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide6.10,0,1,0.4820592105,0.5179407597,0,1,Trainee 1,3,0,0,1,0
P6Test1_02012019,slide3.4,1,2,0.4826826155,0.5173173547,1,1,None-GI Specialist 4,2,0,1,0,0
P6Test1_02012019,slide3.4,1,2,0.4826826155,0.5173173547,0,1,None-GI Specialist 4,2,1,0,1,0
P11Test2_02202019,slide2.9,0,1,0.4846763611,0.5153236389,1,1,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide2.9,0,1,0.4846763611,0.5153236389,1,1,None-GI Specialist 5,4,0,1,0,0
P9Test2_02032019,slide8.6,0,2,0.4886945486,0.5113054514,1,1,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide8.6,0,2,0.4886945486,0.5113054514,1,1,Trainee 2,3,0,1,0,0
P9Test2_02032019,slide4.6,0,2,0.4917291999,0.5082708001,1,1,Trainee 2,3,1,1,0,0
P9Test2_02032019,slide4.6,0,2,0.4917291999,0.5082708001,1,1,Trainee 2,3,0,1,0,0
P7Test2_02252019,slide2.7,0,2,0.4930792451,0.5069207549,1,1,GI Specialist 2,1,1,1,0,0
P7Test2_02252019,slide2.7,0,2,0.4930792451,0.5069207549,1,1,GI Specialist 2,1,0,1,0,0
P2Test1_11302019,slide3.4,1,2,0.493837893,0.506162107,1,1,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide3.4,1,2,0.493837893,0.506162107,1,1,Trainee 3,3,0,1,0,0
P11Test2_02202019,slide4.6,0,2,0.4952600002,0.5047399998,1,1,None-GI Specialist 5,4,1,1,0,0
P11Test2_02202019,slide4.6,0,2,0.4952600002,0.5047399998,1,1,None-GI Specialist 5,4,0,1,0,0
P6Test1_02012019,slide7.6,1,2,0.4975988269,0.5024011731,0,0,None-GI Specialist 4,2,1,1,0,1
P6Test1_02012019,slide7.6,1,2,0.4975988269,0.5024011731,0,0,None-GI Specialist 4,2,0,1,0,1
P3Test2_11312019,slide8.4,0,2,0.5011774898,0.4988224804,1,1,None-GI Specialist 3,4,1,1,0,1
P3Test2_11312019,slide8.4,0,2,0.5011774898,0.4988224804,1,1,None-GI Specialist 3,4,0,1,0,1
P4Test1_02242019,slide1.7,1,2,0.5050688386,0.4949311614,1,1,GI Specialist 3,1,1,1,0,1
P4Test1_02242019,slide1.7,1,2,0.5050688386,0.4949311614,1,1,GI Specialist 3,1,0,1,0,1
P2Test2_02182019,slide2.10,0,1,0.5080018044,0.4919981956,0,0,Trainee 3,3,0,1,0,0
P2Test2_02182019,slide2.10,0,1,0.5080018044,0.4919981956,1,0,Trainee 3,3,1,0,2,0
P2Test2_02182019,slide4.6,0,2,0.5100347996,0.4899651706,1,1,Trainee 3,3,1,1,0,1
P2Test2_02182019,slide4.6,0,2,0.5100347996,0.4899651706,0,1,Trainee 3,3,0,0,1,1
P5Test1_02012019,slide3.4,1,2,0.5112483501,0.4887516499,1,1,Trainee 1,3,1,1,0,1
P5Test1_02012019,slide3.4,1,2,0.5112483501,0.4887516499,1,1,Trainee 1,3,0,1,0,1
P5Test1_02012019,slide3.10,1,2,0.5115422606,0.4884577096,0,0,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide3.10,1,2,0.5115422606,0.4884577096,0,0,Trainee 1,3,0,1,0,0
P3Test2_11312019,slide6.5,0,2,0.5127958059,0.4872041643,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide6.5,0,2,0.5127958059,0.4872041643,1,0,None-GI Specialist 3,4,0,0,2,0
P3Test2_11312019,slide6.4,0,2,0.5159098506,0.4840901494,0,0,None-GI Specialist 3,4,1,1,0,0
P3Test2_11312019,slide6.4,0,2,0.5159098506,0.4840901494,0,0,None-GI Specialist 3,4,0,1,0,0
P2Test1_11302019,slide3.7,1,3,0.518039465,0.481960535,0,0,Trainee 3,3,1,1,0,0
P2Test1_11302019,slide3.7,1,3,0.518039465,0.481960535,0,0,Trainee 3,3,0,1,0,0
P10Test1_02152019,slide7.10,1,3,0.5250167847,0.4749831855,0,0,None-GI Specialist 1,2,1,1,0,0
P10Test1_02152019,slide7.10,1,3,0.5250167847,0.4749831855,0,0,None-GI Specialist 1,2,0,1,0,0
P6Test1_02012019,slide3.6,1,2,0.5281415582,0.4718584418,1,1,None-GI Specialist 4,2,1,1,0,1
P6Test1_02012019,slide3.6,1,2,0.5281415582,0.4718584418,1,1,None-GI Specialist 4,2,0,1,0,1
P8Test2_02022019,slide6.5,0,2,0.5287168622,0.471283108,0,0,GI Specialist 1,1,1,1,0,0
P8Test2_02022019,slide6.5,0,2,0.5287168622,0.471283108,0,0,GI Specialist 1,1,0,1,0,0
P7Test2_02252019,slide4.3,0,2,0.5305753946,0.4694246054,1,1,GI Specialist 2,1,1,1,0,1
P7Test2_02252019,slide4.3,0,2,0.5305753946,0.4694246054,1,1,GI Specialist 2,1,0,1,0,1
P10Test2_02032019,slide2.7,0,2,0.5353717804,0.4646282196,1,1,None-GI Specialist 1,2,1,1,0,1
P10Test2_02032019,slide2.7,0,2,0.5353717804,0.4646282196,1,1,None-GI Specialist 1,2,0,1,0,1
P11Test1_02072019,slide7.3,1,1,0.5371415615,0.4628584683,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test1_02072019,slide7.3,1,1,0.5371415615,0.4628584683,0,0,None-GI Specialist 5,4,0,1,0,0
P10Test1_02152019,slide1.8,1,2,0.5380272865,0.4619727433,1,1,None-GI Specialist 1,2,1,1,0,1
P10Test1_02152019,slide1.8,1,2,0.5380272865,0.4619727433,1,1,None-GI Specialist 1,2,0,1,0,1
P5Test2_02212019,slide4.10,0,2,0.5442568064,0.4557431936,0,0,Trainee 1,3,1,1,0,0
P5Test2_02212019,slide4.10,0,2,0.5442568064,0.4557431936,0,0,Trainee 1,3,0,1,0,0
P11Test1_02072019,slide1.5,1,2,0.5447915196,0.4552085102,1,1,None-GI Specialist 5,4,1,1,0,1
P11Test1_02072019,slide1.5,1,2,0.5447915196,0.4552085102,1,1,None-GI Specialist 5,4,0,1,0,1
P4Test2_11312019,slide8.5,0,2,0.5450866222,0.4549133778,1,1,GI Specialist 3,1,1,1,0,1
P4Test2_11312019,slide8.5,0,2,0.5450866222,0.4549133778,1,1,GI Specialist 3,1,0,1,0,1
P11Test1_02072019,slide7.8,1,2,0.5455638766,0.4544361532,0,0,None-GI Specialist 5,4,1,1,0,0
P11Test1_02072019,slide7.8,1,2,0.5455638766,0.4544361532,0,0,None-GI Specialist 5,4,0,1,0,0
P8Test1_02282019,slide1.4,1,1,0.5475771427,0.4524228871,1,1,GI Specialist 1,1,1,1,0,1
P8Test1_02282019,slide1.4,1,1,0.5475771427,0.4524228871,1,1,GI Specialist 1,1,0,1,0,1
P1Test1_11302019,slide5.1,1,1,0.5543479323,0.4456520677,0,0,None-GI Specialist 2,2,1,1,0,0
P1Test1_11302019,slide5.1,1,1,0.5543479323,0.4456520677,0,0,None-GI Specialist 2,2,0,1,0,0
P4Test2_11312019,slide4.10,0,2,0.5567373037,0.4432626963,1,0,GI Specialist 3,1,1,0,2,0
P4Test2_11312019,slide4.10,0,2,0.5567373037,0.4432626963,1,0,GI Specialist 3,1,0,0,2,0
P6Test1_02012019,slide5.1,1,1,0.5567783117,0.4432216883,0,0,None-GI Specialist 4,2,1,1,0,0
P6Test1_02012019,slide5.1,1,1,0.5567783117,0.4432216883,0,0,None-GI Specialist 4,2,0,1,0,0
P5Test2_02212019,slide4.6,0,2,0.5569550395,0.4430449605,1,1,Trainee 1,3,1,1,0,1
P5Test2_02212019,slide4.6,0,2,0.5569550395,0.4430449605,1,1,Trainee 1,3,0,1,0,1
P6Test1_02012019,slide3.5,1,3,0.5576993823,0.4423006475,1,1,None-GI Specialist 4,2,1,1,0,1
P6Test1_02012019,slide3.5,1,3,0.5576993823,0.4423006475,1,1,None-GI Specialist 4,2,0,1,0,1
P5Test1_02012019,slide7.3,1,1,0.5605456233,0.4394544065,0,0,Trainee 1,3,1,1,0,0
P5Test1_02012019,slide7.3,1,1,0.5605456233,0.4394544065,0,0,Trainee 1,3,0,1,0,0
P7Test1_02022019,slide3.6,1,2,0.5678752065,0.4321247935,1,1,GI Specialist 2,1,1,1,0,1
P7Test1_02022019,slide3.6,1,2,0.5678752065,0.4321247935,1,1,GI Specialist 2,1,0,1,0,1
P8Test1_02282019,slide5.7,1,2,0.5708987117,0.4291013181,0,0,GI Specialist 1,1,1,1,0,0
P8Test1_02282019,slide5.7,1,2,0.5708987117,0.4291013181,0,0,GI Specialist 1,1,0,1,0,0
P8Test1_02282019,slide5.2,1,2,0.5730243921,0.4269756079,0,0,GI Specialist 1,1,1,1,0,0
